Name,Developer,Installs,Category,Size,Rating,Votes,5 Stars,1 Star
دفترچه حساب,Sazvar apps,+۲۰ هزار,امور مالی,۱۰ مگابایت,4.8,233,80,6
NK  GUESSING,Mass tech,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
My Piggy Bank Savings Tracker,Boros Apps,<۱۰,امور مالی,۶ مگابایت,0.0,0,0,0
محاسبه سود وام,رضاقاسمی,+۱۰ هزار,امور مالی,۲۴۵ کیلوبایت,4.5,1561,75,5
Anchor - Send and Invest,Anchor US LLC,<۱۰,امور مالی,۳۹ مگابایت,0.0,0,0,0
Client Access,Raymond James,<۱۰,امور مالی,۲۴ مگابایت,0.0,0,0,0
HDFC Bank e Token,HDFC Bank,<۱۰,امور مالی,۷ مگابایت,0.0,0,0,0
ATH Business,"EVERTEC Group, LLC",<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
"Q Expenses(simple,easy money)",ESCape Apps,<۱۰,امور مالی,۲ مگابایت,0.0,0,0,0
HLB ConnectFirst,Hong Leong Bank Berhad,<۱۰,امور مالی,۸۸ مگابایت,0.0,0,0,0
Dort Financial Mobile Banking,DORT FINANCIAL CREDIT UNION,<۱۰,امور مالی,۴۴ مگابایت,0.0,0,0,0
NIBL Mobile (SMS) Banking,Nepal Investment Bank Limited,<۱۰,امور مالی,۲ مگابایت,0.0,0,0,0
Sodexo Chile,Sodexo Pass International,<۱۰,امور مالی,۱۵ مگابایت,0.0,0,0,0
همراه هوشمند,آی تی ساز,+۱۰,امور مالی,۲۶ مگابایت,5.0,3,100,0
Bank FD Calculator Interest Ra,M8E Minds India,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
OTP mobile banking HR,OTP banka powered by Asseco SEE,<۱۰,امور مالی,۷۲ مگابایت,0.0,0,0,0
رابکس | خرید ارز دیجیتال,رابکس,+۱۰,امور مالی,۱۹ مگابایت,4.6,9,89,11
خلافی پلاس | استعلام جریمه خودرو,محسن حیدریان,+۱ میلیون,امور مالی,۸ مگابایت,3.5,2944,62,23
NeoBT,Banca Transilvania,<۱۰,امور مالی,۴۴ مگابایت,0.0,0,0,0
PGIM India Mutual Fund,PGIM INDIA ASSET MANAGEMENT PRIVATE LIMITED,<۱۰,امور مالی,۱۰ مگابایت,0.0,0,0,0
K PLUS SME,KASIKORNBANK PCL.,<۱۰,امور مالی,۱۲ مگابایت,0.0,0,0,0
How to Create PayPal Account,Poot Apps,<۱۰,امور مالی,۱۴ مگابایت,0.0,0,0,0
DailyFinance,Prayuta,<۱۰,امور مالی,۱۲ مگابایت,0.0,0,0,0
Adani Finance,Adani Capital and Adani Housing,<۱۰,امور مالی,۱۵ مگابایت,0.0,0,0,0
آسان حساب فاکتور,سید مهدی ارادتی,+۲۰ هزار,امور مالی,۲۴ مگابایت,4.8,553,78,9
Minhas Economias | Finanças,TradeMap: Finanças e Investimento,<۱۰,امور مالی,۷۰ مگابایت,0.0,0,0,0
Global Stock Markets,CodeAndro,<۱۰,امور مالی,۸ مگابایت,0.0,0,0,0
پات لایف,کارت اعتباری ایران کیش,+۵۰ هزار,امور مالی,۲۹ مگابایت,3.6,323,58,26
Funding Societies,Funding Asia Group,<۱۰,امور مالی,۴۴ مگابایت,0.0,0,0,0
Givt - Ready to give,Givt,<۱۰,امور مالی,۲۹ مگابایت,0.0,0,0,0
My Wallet - Family Budget,KinKin Ltd,<۱۰,امور مالی,۳ مگابایت,0.0,0,0,0
Wealth Elite,Red Vision Global Technologies,<۱۰,امور مالی,۲۱ مگابایت,0.0,0,0,0
حسابداری آنلاین هوفر,پرنیان پردازش پارس,+۵ هزار,امور مالی,۲۸ مگابایت,3.8,84,62,24
حسابداری رایگان هوفر,پرنیان پردازش پارس,+۱۰۰,امور مالی,۳۰ مگابایت,5.0,4,100,0
Trust Bank SG,Trust Bank Singapore Ltd,<۱۰,امور مالی,۳۴ مگابایت,0.0,0,0,0
Credit Union of America,CU of America,<۱۰,امور مالی,۳۷ مگابایت,0.0,0,0,0
Banca March,"Banca March, S.A.",<۱۰,امور مالی,۵ مگابایت,0.0,0,0,0
رمزنت,بانک شهر,+۲۰۰ هزار,امور مالی,۲۵ مگابایت,4.2,1455,48,36
Maybank2u KH,Malayan Banking Berhad,<۱۰,امور مالی,۲۴ مگابایت,0.0,0,0,0
Zero Balance Saving Account |,Mota Bhai,<۱۰,امور مالی,۷ مگابایت,0.0,0,0,0
Alpha Safe Access 2.0,ALPHA BANK ROMANIA S.A.,<۱۰,امور مالی,۱۱ مگابایت,0.0,0,0,0
Spruce - Mobile banking,H&R Block Digital Tax,<۱۰,امور مالی,۶۱ مگابایت,0.0,0,0,0
Thai lottery,Infinity App,<۱۰,امور مالی,۸ مگابایت,0.0,0,0,0
BenefitMe,Marsh India,<۱۰,امور مالی,۶ مگابایت,0.0,0,0,0
MarketSmith India,William O’Neil India,<۱۰,امور مالی,۱۹ مگابایت,0.0,0,0,0
Bursa Anywhere,Bursa Malaysia,<۱۰,امور مالی,۱۴ مگابایت,0.0,0,0,0
آساتریدر - کارگزاری آگاه,ویستا سامانه آسا,+۲ میلیون,امور مالی,۲۶ مگابایت,4.3,20682,57,21
SF Customer Portal,Sundaram Finance Ltd,<۱۰,امور مالی,۱۲ مگابایت,0.0,0,0,0
Pyramid of Luck,WCU Win,<۱۰,امور مالی,۵ مگابایت,0.0,0,0,0
Balance - more than payments!,SkyMobile,<۱۰,امور مالی,۳۶ مگابایت,0.0,0,0,0
Aware Super,Aware Super,<۱۰,امور مالی,۱۵ مگابایت,0.0,0,0,0
NFC Bank MobileBanking,NFC MOBILE BANKING,<۱۰,امور مالی,۲۹ مگابایت,0.0,0,0,0
RCBC Digital,RIZAL COMMERCIAL BANKING CORP.,<۱۰,امور مالی,۳۸ مگابایت,0.0,0,0,0
Paytren 5.17,PT. VERITRA SENTOSA INTERNASIONAL,<۱۰,امور مالی,۲۹ مگابایت,0.0,0,0,0
حسابداری مغازه و فروشگاه سبز آبی فام,سبز آبی فام,+۵۰۰,امور مالی,۶ مگابایت,5.0,6,100,0
"GST Return File, Rate, e-Way",Vikings Softech,<۱۰,امور مالی,۷ مگابایت,0.0,0,0,0
Tenga Mobile Money,Atlas Mara Zambia,<۱۰,امور مالی,۱۲ مگابایت,0.0,0,0,0
Canara e-Passbook,CANARA BANK,<۱۰,امور مالی,۱۱ مگابایت,0.0,0,0,0
رایکار (دیاگ خودرو),righcar,+۵ هزار,ابزارها,۱۶ مگابایت,3.5,37,59,24
UCO mPassbook Singapore,UCO BANK,<۱۰,امور مالی,۵ مگابایت,0.0,0,0,0
Caringly Yours: Insurance App,Bajaj Allianz,<۱۰,امور مالی,۵۰ مگابایت,0.0,0,0,0
Tata Savings +,Tata Asset Management Ltd.,<۱۰,امور مالی,۳ مگابایت,0.0,0,0,0
NIMB Smart,F1soft,<۱۰,امور مالی,۲۲ مگابایت,0.0,0,0,0
BIP Mobile,Banco de la Provincia de Buenos Aires,<۱۰,امور مالی,۱۹ مگابایت,0.0,0,0,0
Currency Converter,Nikita Tataurov,<۱۰,امور مالی,۱۲ مگابایت,0.0,0,0,0
Zego Resident,PayLease Dev,<۱۰,امور مالی,۶۸ مگابایت,0.0,0,0,0
Pm Kisan Check Yojana Status,Nayak,<۱۰,امور مالی,۱۵ مگابایت,0.0,0,0,0
DeposZip Mobile,Vertifi Software,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
INR Fake Note Check Guide,Citrus Informatics,<۱۰,امور مالی,۹ مگابایت,0.0,0,0,0
BBVA Argentina,BBVA,<۱۰,امور مالی,۱۰۴ مگابایت,0.0,0,0,0
AAA - Advisor Anytime Anywhere,IIFL Securities Ltd,<۱۰,امور مالی,۲۷ مگابایت,0.0,0,0,0
YES MSME Mobile,YES BANK Limited,<۱۰,امور مالی,۱۶ مگابایت,0.0,0,0,0
سهم اَپ| ابزار تحلیل بورس و سبد سهام,سهم اپ,+۵۰۰,امور مالی,۴ مگابایت,5.0,1,100,0
"Bmg: Empréstimo, pix, cashback",BMG Banco Digital,<۱۰,امور مالی,۷۳ مگابایت,0.0,0,0,0
PDF Scanner - Scan documents,MSolution,<۱۰,امور مالی,۵۸ مگابایت,0.0,0,0,0
حسابداری شخصی مالینو,احسان رزازیان,+۱۰ هزار,امور مالی,۵ مگابایت,2.9,83,61,20
Nação BRB FLA,BRB Banco de Brasilia S/A,<۱۰,امور مالی,۸۰ مگابایت,0.0,0,0,0
My Pocket Account,Shreesoftech - Android,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
Pakistan Stock Exchange (PSX -,FXpricing,<۱۰,امور مالی,۲ مگابایت,0.0,0,0,0
چک صیادی,محسن حیدریان,+۵۰ هزار,امور مالی,۷ مگابایت,4.6,67,88,3
Bharat Pay,Bharat Digital Services,<۱۰,امور مالی,۶ مگابایت,0.0,0,0,0
OFBank Mobile Banking,LAND BANK OF THE PHILIPPINES,<۱۰,امور مالی,۴۴ مگابایت,0.0,0,0,0
بانک جامع اطلاعات مالی ایران - IFDB,مرکز مالی ایران,+۱۰ هزار,امور مالی,۱۶ مگابایت,3.9,76,61,20
Pleo,Pleo Technologies ApS,<۱۰,امور مالی,۳۴ مگابایت,0.0,0,0,0
Barclays US Savings,Barclays US Bank,<۱۰,امور مالی,۹۳ مگابایت,0.0,0,0,0
Smart - All In One Calculator,InsuranceFunda,<۱۰,امور مالی,۳۰ مگابایت,0.0,0,0,0
Sidra Bank,QatarIT,+۵۰,امور مالی,۱۸ مگابایت,4.3,3,33,0
Cube: For Financial Freedom,Cube Consumer Services Pvt Ltd,<۱۰,امور مالی,۲۶ مگابایت,0.0,0,0,0
MetLife Worldwide Benefits,MetLife Inc,<۱۰,امور مالی,۲۷ مگابایت,0.0,0,0,0
modalmais,Banco Digital dos Investidores,<۱۰,امور مالی,۶۵ مگابایت,0.0,0,0,0
همراه بانک تجارت,بانک تجارت,+۴ میلیون,امور مالی,۲۱ مگابایت,4.1,15098,70,14
Meu Alelo,Alelo,<۱۰,امور مالی,۳۶ مگابایت,0.0,0,0,0
Tippy Tipper (Tip Calculator),Mandaria Software,<۱۰,امور مالی,۷۷۸ کیلوبایت,0.0,0,0,0
khUshi - Life Insurance App by,PNB MetLife,<۱۰,امور مالی,۱۹ مگابایت,0.0,0,0,0
Unum Customer,Unum Group Main,<۱۰,امور مالی,۴۶ مگابایت,0.0,0,0,0
7th Pay Commission Salary Calc,Darshan University,<۱۰,امور مالی,۵ مگابایت,0.0,0,0,0
KaGB mPay,Karnataka Gramin Bank,<۱۰,امور مالی,۳۰ مگابایت,0.0,0,0,0
تترطلا,تترطلا,+۱۰۰,امور مالی,۲۴ مگابایت,4.5,14,79,7
همراه بیمه سرمد,بیمه سرمد,+۵۰ هزار,ابزارها,۳۰۸ کیلوبایت,3.1,366,52,27
Amex Business Blueprint™,American Express,<۱۰,امور مالی,۶۱ مگابایت,0.0,0,0,0
KB증권  'M-able' (마블) - 대표MTS,"KB Securities Co., Ltd",<۱۰,امور مالی,۱۲۳ مگابایت,0.0,0,0,0
ON Mobile,Burgan Bank A.Ş.,<۱۰,امور مالی,۳۷ مگابایت,0.0,0,0,0
Bitcoin Converter,Visunia GmbH,<۱۰,امور مالی,۲۶ مگابایت,0.0,0,0,0
Unclaimed Money,Trend Mobile App,<۱۰,امور مالی,۲۴ مگابایت,0.0,0,0,0
OTC Network,"Interactive Communications International, Inc.",<۱۰,امور مالی,۹ مگابایت,0.0,0,0,0
Quidax - Buy & Sell Bitcoin,Quidax Technologies,<۱۰,امور مالی,۴۱ مگابایت,0.0,0,0,0
Komo by EastWest,EastWest Bank,<۱۰,امور مالی,۵۵ مگابایت,0.0,0,0,0
Merchantrade Money,Merchantrade Asia Sdn Bhd,<۱۰,امور مالی,۳۹ مگابایت,0.0,0,0,0
DBS Card+ HK,DBS Bank (Hong Kong) Limited,<۱۰,امور مالی,۱۱۸ مگابایت,0.0,0,0,0
ZEN.COM for peaceful shopping,ZEN.COM,<۱۰,امور مالی,۶۷ مگابایت,0.0,0,0,0
Candle - کندل,راهنمای تجارت کندل,+۱ هزار,امور مالی,۱۶ مگابایت,4.4,31,77,13
Easy Card,SoftPam,<۱۰,امور مالی,۸ مگابایت,0.0,0,0,0
Check Printer Basic,Michel  Bujardet,<۱۰,امور مالی,۵۶ مگابایت,0.0,0,0,0
UC Mobile Token for Corporates,UniCredit S.p.A.,<۱۰,امور مالی,۳۴ مگابایت,0.0,0,0,0
max,max finance,<۱۰,امور مالی,۴۸ مگابایت,0.0,0,0,0
Loan Now,MuchBetterThanAll,<۱۰,امور مالی,۱۶ مگابایت,0.0,0,0,0
Maybank2u ID,PT Bank Maybank Indonesia Tbk,<۱۰,امور مالی,۷۳ مگابایت,0.0,0,0,0
Suncorp Secured,Suncorp Network,<۱۰,امور مالی,۶ مگابایت,0.0,0,0,0
TeleTrade Analytics,TeleTrade,<۱۰,امور مالی,۱۶ مگابایت,0.0,0,0,0
حسابیت (فاکتور آنلاین),حسابیت,+۵ هزار,امور مالی,۴ مگابایت,3.6,122,54,24
EMI Calculator - Personal Loan,Moneywink,<۱۰,امور مالی,۱۰ مگابایت,0.0,0,0,0
SOL알리미,Shinhan Bank,<۱۰,امور مالی,۴۳ مگابایت,0.0,0,0,0
Sodexo Brasil,SODEXO PASS DO BRASIL SERVIÇOS E COMÉRCIO S.A,<۱۰,امور مالی,۲۳ مگابایت,0.0,0,0,0
Capital Mobile+,Capital Small Finance Bank Limited,<۱۰,امور مالی,۱۵ مگابایت,0.0,0,0,0
سیگنال ارز دیجیتال,هگمتان,+۲ هزار,امور مالی,۳ مگابایت,4.5,143,89,10
Bancón,BANCOR,<۱۰,امور مالی,۶۱ مگابایت,0.0,0,0,0
KERALA NUMBER LOTTERY | GUESSI,Rainbow Tech Solution,<۱۰,امور مالی,۶ مگابایت,0.0,0,0,0
Family budget—Spending tracker,"DigitLeaf, llc",<۱۰,امور مالی,۲۹ مگابایت,0.0,0,0,0
Fox Network Exchange,FOX TECHONOLOGY,<۱۰,امور مالی,۱۶ مگابایت,0.0,0,0,0
World Stock Market,VATOOBHA,<۱۰,امور مالی,۱۱ مگابایت,0.0,0,0,0
Trade Finance on Mobile,HDFC Bank,<۱۰,امور مالی,۲۱ مگابایت,0.0,0,0,0
ConnectEBT,"Conduent, Inc",<۱۰,امور مالی,۲۹ مگابایت,0.0,0,0,0
PNB Digital,Philippine National Bank,<۱۰,امور مالی,۴۴ مگابایت,0.0,0,0,0
INTESA SANPAOLO BANK MOBILE,Intesa Sanpaolo Bank,<۱۰,امور مالی,۵۷ مگابایت,0.0,0,0,0
رمز نگار ملت,همراه بانک ملت,+۱ میلیون,امور مالی,۵ مگابایت,4.1,3890,45,35
DSP Mutual Fund,DSP Mutual Fund,<۱۰,امور مالی,۳۹ مگابایت,0.0,0,0,0
اِتراِکس _ صرافی رمزارزها,تیم اتراکس,+۲ هزار,امور مالی,۲۸ مگابایت,4.6,43,88,7
ANB Tawtheeq,Arab National Bank,<۱۰,امور مالی,۳ مگابایت,0.0,0,0,0
Keplr Wallet,Chainapsis Inc.,+۱۰,امور مالی,۲۱ مگابایت,0.0,0,0,0
Ipon: 52 Weeks Money Challenge,Kenma Labs,<۱۰,امور مالی,۱۰ مگابایت,0.0,0,0,0
World App,worldcoin,<۱۰,امور مالی,۲۴ مگابایت,0.0,0,0,0
رده | خدمات بانکی و مالی,رده,+۲۰ هزار,امور مالی,۵ مگابایت,3.7,57,56,21
Global Stock Markets - Indices,TradeBee Fintech,<۱۰,امور مالی,۵ مگابایت,0.0,0,0,0
Money18 Real-time Stock Quote,ON.CC LIMITED,<۱۰,امور مالی,۳۵ مگابایت,0.0,0,0,0
myTU – Mobile Banking,"Travel Union, UAB",<۱۰,امور مالی,<۱۰,0.0,0,0,0
Kerala Lottery Result on Time,Rondivo Apps,<۱۰,امور مالی,۱ مگابایت,0.0,0,0,0
Coinlive - Crypto Price & News,New Bit Technology,<۱۰,امور مالی,۶۷ مگابایت,0.0,0,0,0
استعلام سهام عدالت و قیمت به روز,محسن حیدریان,+۵۰۰ هزار,امور مالی,۷ مگابایت,3.6,1567,69,15
Tickertape: Invest like a Pro,Tickertape,<۱۰,امور مالی,۱۷ مگابایت,0.0,0,0,0
Global Wallet®,Rev Worldwide,<۱۰,امور مالی,۲۸ مگابایت,0.0,0,0,0
Bank Account Balance Enquiry,Krafts Mobile,<۱۰,امور مالی,۸ مگابایت,0.0,0,0,0
digibank by DBS Indonesia,PT Bank DBS Indonesia,<۱۰,امور مالی,۸۹ مگابایت,0.0,0,0,0
Brokerage Calculator,Bharat Labs,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
i-ONE Bank Global,IBK 기업은행,<۱۰,امور مالی,۶۸ مگابایت,0.0,0,0,0
Modern Exchange - Oman,MEC OMAN,<۱۰,امور مالی,۱۳ مگابایت,0.0,0,0,0
Paystub paycheck payslip maker,paystubscheck,<۱۰,امور مالی,۹ مگابایت,0.0,0,0,0
Tokenpad DeFi & Crypto Tracker,Tokenpad,<۱۰,امور مالی,۱۹ مگابایت,0.0,0,0,0
Ethiopian Salary Tax Calculato,MNET Technology,<۱۰,امور مالی,۳ مگابایت,0.0,0,0,0
Zindigi,JS Bank Limited,<۱۰,امور مالی,۵۴ مگابایت,0.0,0,0,0
Futures & Options,Hong Kong Exchanges and Clearing Limited,<۱۰,امور مالی,۲۰ مگابایت,0.0,0,0,0
Vault12 Inherit Crypto & NFTs,Vault12,<۱۰,امور مالی,۱۵ مگابایت,0.0,0,0,0
SureCash,Progoti Systems Ltd.,<۱۰,امور مالی,۳۲ مگابایت,0.0,0,0,0
ستاره یک - قبض، بلیت، شارژ و بسته,ستاره درخشان همراه کیش,+۵۰۰ هزار,امور مالی,۳۰ مگابایت,3.7,9218,71,12
AIB (NI) Mobile,"Allied Irish Banks, Public Limited Company",<۱۰,امور مالی,۱۳۵ مگابایت,0.0,0,0,0
Sobflous,HAMTEL,<۱۰,امور مالی,۲۸ مگابایت,0.0,0,0,0
CAIXA para Tablets,Caixa Econômica Federal,<۱۰,امور مالی,۹ مگابایت,0.0,0,0,0
Smart Banka,MONETA Money Bank,<۱۰,امور مالی,۶۱ مگابایت,0.0,0,0,0
Bolero,KBC Securities,<۱۰,امور مالی,۸۰ مگابایت,0.0,0,0,0
MyMonero: Send money privately,MyMonero (PTY) LTD,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
نرخ ارز ، طلا و سکه,پارساسافت,+۲۰۰ هزار,امور مالی,۱۴ مگابایت,4.4,8118,76,7
AlJazira SMART,Bank AlJazira (BAJ),<۱۰,امور مالی,۱۷ مگابایت,0.0,0,0,0
IPru – All in one,ICICI Prudential,<۱۰,امور مالی,۳۷ مگابایت,0.0,0,0,0
BN Más Cerca de Usted,Banco Nacional de Costa Rica,<۱۰,امور مالی,۷۴ مگابایت,0.0,0,0,0
GoodWhale App,8I Holdings Ltd,<۱۰,امور مالی,۳۰ مگابایت,0.0,0,0,0
Inno Radar,"SCB Securities Co., Ltd.",<۱۰,امور مالی,۷۴ مگابایت,0.0,0,0,0
Inbank,Allitude Spa,<۱۰,امور مالی,۴۱ مگابایت,0.0,0,0,0
MULTICAIXA Express,EMIS SA,<۱۰,امور مالی,۱۶ مگابایت,0.0,0,0,0
Youth & Teen Work App,Ministry of Labor,<۱۰,امور مالی,۲۰ مگابایت,0.0,0,0,0
Keeper - taxes made magical,"Keeper Tax, Inc.",<۱۰,امور مالی,۳۵ مگابایت,0.0,0,0,0
PlanMode - Financial Planning,Sawhney Systems,<۱۰,امور مالی,۱۷ مگابایت,0.0,0,0,0
Earn Money Online Websites - Z,DiMo,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
Spin Earn Pk - Pak Earn Money,Sk tech developer,<۱۰,امور مالی,۱۵ مگابایت,0.0,0,0,0
VCB SalesApp,Vietcombank,<۱۰,امور مالی,۹۱ مگابایت,0.0,0,0,0
My AMP,AMP Limited,<۱۰,امور مالی,۲۷ مگابایت,0.0,0,0,0
Transact in Mutual Funds -goMF,MF Utilities India Pvt Ltd,<۱۰,امور مالی,۲ مگابایت,0.0,0,0,0
All Bank IFSC Code,N Ahmad,<۱۰,امور مالی,۱۰ مگابایت,0.0,0,0,0
Compound Interest Calculator,ArunApps,<۱۰,امور مالی,۳ مگابایت,0.0,0,0,0
Banesco VE,Banesco,<۱۰,امور مالی,۶ مگابایت,0.0,0,0,0
"بورس سنج (گفتگو,تحلیل و دیدبان)",بورس سنج,+۱۰ هزار,امور مالی,۱۳ مگابایت,4.5,124,85,10
Sharemarket IPO - Upcoming IPO,CIPHER TEAM,<۱۰,امور مالی,۶ مگابایت,0.0,0,0,0
Oraan,Oraan Pte. Ltd,<۱۰,امور مالی,۳۷ مگابایت,0.0,0,0,0
AIB Tablet,"Allied Irish Banks, Public Limited Company",<۱۰,امور مالی,۱ مگابایت,0.0,0,0,0
ردیاب پول مدیریت پول خرج روزانه,رایان فرتاک زادمهر,<۱۰,امور مالی,۲۰ مگابایت,0.0,0,0,0
قیمت آنلاین|دلار،طلا،سکه، خودرو،ارز,رابینو اپ,+۵۰ هزار,امور مالی,۶ مگابایت,3.5,241,70,20
Lottery Numbers Generator,ARC Apps,<۱۰,امور مالی,۳ مگابایت,0.0,0,0,0
یاران امین,شرکت وایا داده,+۱۰۰,امور مالی,۳ مگابایت,5.0,4,100,0
myBCA,PT Bank Central Asia Tbk.,<۱۰,امور مالی,۷۴ مگابایت,0.0,0,0,0
بله (گفتگو + پرداخت),پلتفرم مالی و اجتماعی بله,+۹ میلیون,شبکه‌های اجتماعی,۵۹ مگابایت,4.2,68130,67,11
s-peek - Credit Rating,modefinance,<۱۰,امور مالی,۱۴ مگابایت,0.0,0,0,0
"Balance Checker, IFSC, EMI, SI",AllNews,<۱۰,امور مالی,۱۱ مگابایت,0.0,0,0,0
Housing Bank Mobile Banking,Housing Bank,<۱۰,امور مالی,۳۴ مگابایت,0.0,0,0,0
Do-Mobile Plus,DNS Bank,<۱۰,امور مالی,۴ مگابایت,0.0,0,0,0
همراه بانک ملل,موسسه اعتباری ملل,+۱۰۰ هزار,امور مالی,۱۳ مگابایت,2.9,398,44,34
Fave: Payments & Savings App,Pine Labs,<۱۰,امور مالی,۲۱ مگابایت,0.0,0,0,0
